name,latitude,longitude,stop_type,zone_name
kummera bus station,17.34249,78.16368,bus,Financial District
kushaiguda,17.48034,78.57518,bus,Uppal
kushaiguda,17.48033,78.57497,bus,Uppal
kushaiguda depot,17.46864,78.56492,bus,Uppal
kushaiguda depot,17.46843,78.56596,bus,Uppal
kushaiguda road,17.4763,78.57273,bus,Uppal
kushaiguda road,17.47635,78.57296,bus,Uppal
l b nagar,17.3731,78.5476,bus,LB Nagar
l b nagar,17.34299,78.55629,bus,LB Nagar
l b stadium bus stop,17.39864,78.47433,bus,Banjara Hills
l.b. nagar,17.34991,78.5475,bus,LB Nagar
l.b. nagar,17.34861,78.54908,bus,LB Nagar
l.b. nagar ring road,17.3463,78.55169,bus,LB Nagar
l.b. nagar ring road,17.34586,78.5515,bus,LB Nagar
l.b. nagar ring road,17.34715,78.5498,bus,LB Nagar
l.b. nagar ring road / uppal,17.34757,78.55158,bus,LB Nagar
l.b. nagar vijayalakshmi theatre,17.34511,78.55329,bus,LB Nagar
l.b. stadium,17.40131,78.47554,bus,Banjara Hills
l.g. malakpet,17.631,78.60694,bus,Secunderabad
l.g. malakpet,17.63097,78.60721,bus,Secunderabad
l.i.d.c.a.p. - lingampally,17.41822,78.38826,bus,Jubilee Hills
l.i.d.c.a.p. - mehdipatnam,17.4179,78.38925,bus,Jubilee Hills
l.i.g. colony,17.50385,78.29152,bus,Miyapur
l.i.g. colony,17.50433,78.29153,bus,Miyapur
laalbangla bus stop,17.44193,78.45494,bus,Ameerpet
lab quarters,17.32959,78.50078,bus,Old City
lab quarters last bus stop,17.32966,78.50078,bus,Old City
lab quarters main,17.3349,78.50125,bus,Old City
lab quarters main,17.33499,78.50097,bus,Old City
lad bazar,17.36221,78.47022,bus,Old City
ladies hostel,17.41431,78.52168,bus,Secunderabad
lady hydri bus stop,17.40569,78.47708,bus,Banjara Hills
lakadawala,17.5131,78.52035,bus,Secunderabad
lakadawala,17.513,78.52055,bus,Secunderabad
lakadhikapool,17.39926,78.46273,bus,Banjara Hills
lakadikapool lb stadium near police control room,17.40101,78.47158,bus,Banjara Hills
lakadikapoollb stadium near police control room opp indion oil petrol pump,17.40052,78.47035,bus,Banjara Hills
lakdaram,17.55507,78.18896,bus,Miyapur
lakdaram,17.5552,78.18925,bus,Miyapur
lakdi ka pool pickup van/bus,17.40288,78.46079,bus,Banjara Hills
lakdi ka pul (pickup van/bus),17.40299,78.46022,bus,Banjara Hills
lakdi ka pul bus stop,17.40331,78.46515,bus,Banjara Hills
lakdi ka pul bus stop,17.40591,78.46319,bus,Banjara Hills
lakdi-ka-pool,17.40321,78.46577,bus,Banjara Hills
lakdi-ka-pool,17.40337,78.46527,bus,Banjara Hills
lakdi-ka-pool,17.40231,78.46861,bus,Banjara Hills
lakdi-ka-pool,17.40464,78.46119,bus,Banjara Hills
lakdi-ka-pool,17.40563,78.46739,bus,Banjara Hills
lakdi-ka-pool,17.41099,78.46837,bus,Banjara Hills
lakdika-pool,17.40376,78.46175,bus,Banjara Hills
lakdikapool,17.40727,78.4607,bus,Banjara Hills
lakdikapool,17.40192,78.46231,bus,Banjara Hills
lakdikapool,17.40282,78.46232,bus,Banjara Hills
lakdikapool,17.40621,78.46316,bus,Banjara Hills
lakdikapool,17.40683,78.46103,bus,Banjara Hills
lakdikapool,17.40597,78.46081,bus,Banjara Hills
lakdikapool,17.40783,78.46872,bus,Banjara Hills
lakdikapul,17.40352,78.46549,bus,Banjara Hills
lakdikpool,17.40533,78.46444,bus,Banjara Hills
lal bungalow,17.43583,78.45241,bus,Ameerpet
lal bungalow,17.43597,78.45225,bus,Ameerpet
lal dabha,17.34196,78.42326,bus,Old City
lal dabha,17.34189,78.42263,bus,Old City
lal dharwaza mode,17.35151,78.47254,bus,Old City
lal dharwaza mode,17.35141,78.47273,bus,Old City
lalaguda junction,17.4359,78.52227,bus,Secunderabad
lalapet,17.43751,78.54394,bus,Uppal
lalapet,17.43702,78.54405,bus,Uppal
lalapet bus stop,17.42787,78.53211,bus,Uppal
lalbazar,17.47939,78.51092,bus,Secunderabad
lalbazar,17.47855,78.51104,bus,Secunderabad
lalbazar,17.47914,78.51127,bus,Secunderabad
lalbazar circle,17.47918,78.51443,bus,Secunderabad
lalbazar circle,17.47909,78.51428,bus,Secunderabad
lalbazar x road,17.47784,78.51065,bus,Secunderabad
laldarwaja x road,17.35064,78.47263,bus,Old City
laldarwaja x road,17.35084,78.47273,bus,Old City
laldarwaza mode,17.35159,78.47264,bus,Old City
lalguda railway quarters,17.43746,78.53379,bus,Secunderabad
lalguda railway quarters,17.43759,78.53381,bus,Secunderabad
lalitha nagar bus stop,17.36576,78.56313,bus,LB Nagar
lalitha nagar x road,17.32836,78.52599,bus,LB Nagar
lalitha nagar x road,17.32843,78.52613,bus,LB Nagar
lambada thanda bus stop,17.48404,78.72698,bus,Uppal
lanco hills bus stop,17.40923,78.37232,bus,Jubilee Hills
land mark tower,17.50592,78.36246,bus,Miyapur
land mark tower,17.5059,78.36227,bus,Miyapur
landmark bus stop,17.39438,78.45112,bus,Banjara Hills
langar house bus stop,17.3856,78.35526,bus,Financial District
langer houz,17.3808,78.42181,bus,Banjara Hills
langer houz,17.38071,78.42151,bus,Banjara Hills
lashkarguda,17.29703,78.6911,bus,LB Nagar
lashkarguda,17.29716,78.69134,bus,LB Nagar
latha talkies,17.38992,78.47002,bus,Old City
latha talkies,17.39018,78.4703,bus,Old City
laxma reddy palem,17.32051,78.62658,bus,LB Nagar
laxman nagar bus stop,17.39847,78.39383,bus,Jubilee Hills
laxmi nagar,17.46002,78.56429,bus,Uppal
laxmi nagar,17.46086,78.56385,bus,Uppal
laxmi nagar,17.38738,78.42977,bus,Banjara Hills
laxmi nagar,17.38768,78.4294,bus,Banjara Hills
laxmi nagar bus stop,17.38772,78.42943,bus,Banjara Hills
laxmireddy palem,17.32077,78.62664,bus,LB Nagar
lb nagar,17.34637,78.5511,bus,LB Nagar
lb nagar,17.34714,78.54995,bus,LB Nagar
lb nagar,17.34574,78.55191,bus,LB Nagar
lb nagar,17.34577,78.55047,bus,LB Nagar
lb nagar,17.35261,78.5524,bus,LB Nagar
lb nagar (van pickup),17.34326,78.55591,bus,LB Nagar
lb nagar ring road towards uppal ring road,17.34598,78.55062,bus,LB Nagar
lb nagar to uppal bus stop,17.34701,78.55112,bus,LB Nagar
lecturers colony,17.3313,78.5915,bus,LB Nagar
lecturers colony,17.3314,78.5918,bus,LB Nagar
lecturers colony entrance bus stop,17.42169,78.59673,bus,Uppal
lemoor bus stop,17.14183,78.51686,bus,LB Nagar
lenin nagar,17.31566,78.52263,bus,LB Nagar
lenin nagar,17.31579,78.52269,bus,LB Nagar
liberty,17.40708,78.47586,bus,Banjara Hills
liberty,17.40641,78.47804,bus,Banjara Hills
liberty,17.40547,78.47683,bus,Banjara Hills
liberty,17.40543,78.477,bus,Banjara Hills
liberty bus stop,17.40707,78.4762,bus,Banjara Hills
liberty mch office,17.4075,78.47682,bus,Banjara Hills
liberty mch office,17.40753,78.47651,bus,Banjara Hills
liberty mch office,17.40714,78.47597,bus,Banjara Hills
lig colony bus stop,17.50376,78.29178,bus,Miyapur
ligampalli,17.49514,78.31586,bus,Miyapur
limgampally,17.49496,78.32397,bus,Miyapur
lingampalli,17.49509,78.31801,bus,Miyapur
lingampally,17.48278,78.32027,bus,Miyapur
lingampally,17.49615,78.31498,bus,Miyapur
lingampally,17.49614,78.31546,bus,Miyapur
lingampally,17.49476,78.31715,bus,Miyapur
lingampally police station,17.49443,78.31596,bus,Miyapur
lingampally railway station,17.48304,78.32043,bus,Miyapur
lingampally station bus stop,17.48329,78.32035,bus,Miyapur
lingarapalle bus stop,16.92467,78.38166,bus,Old City
lions club shapur bus stop,17.51331,78.44756,bus,Kukatpally
live life hospital,17.43741,78.40022,bus,Jubilee Hills
live life hospital,17.4384,78.39976,bus,Madhapur
lothkunta,17.49487,78.51289,bus,Secunderabad
lothkunta,17.49352,78.51248,bus,Secunderabad
lothkunta,17.49174,78.51286,bus,Secunderabad
lothkunta bus stop,17.49393,78.5128,bus,Secunderabad
loyola academy,17.50473,78.48758,bus,Secunderabad
loyola academy,17.5049,78.48758,bus,Secunderabad
loyola junior college,17.50242,78.48389,bus,Secunderabad
lumbini avenue,17.43554,78.37459,bus,HITEC City
lumbini avenue,17.43515,78.3743,bus,HITEC City
lv prasad,17.42342,78.42766,bus,Jubilee Hills
lv prasad bus stop,17.42368,78.42754,bus,Jubilee Hills
m.b. dargah,17.529,78.543,bus,Secunderabad
m.b. dargah,17.52896,78.5428,bus,Secunderabad
m.g. nagar,17.51824,78.50942,bus,Secunderabad
m.g. road,17.43908,78.4884,bus,Secunderabad
m.g. road,17.43918,78.48847,bus,Secunderabad
m.l.a. colony,17.41291,78.4242,bus,Jubilee Hills
m.l.r. college,17.59566,78.4405,bus,Kukatpally
m.m. pahadi,17.35188,78.4283,bus,Old City
m.m. pahadi,17.3518,78.42896,bus,Old City
m.m.r. gardens,17.47982,78.47346,bus,Begumpet
m.r.o. office,17.35932,78.53647,bus,LB Nagar
m.r.o. office yacharam,17.05505,78.66622,bus,LB Nagar
macha bolarum,17.5157,78.51318,bus,Secunderabad
macha bolarum bus stop,17.51472,78.51326,bus,Secunderabad
madannapet koti bus stop,17.3613,78.50425,bus,Old City
madhapur,17.45375,78.37913,bus,HITEC City
madhapur (pickup van/bus),17.44389,78.38706,bus,Madhapur
madhapur bus stop,17.44116,78.39133,bus,Madhapur
madhapur bus stop,17.4268,78.45248,bus,Ameerpet
madhapur hitech theatre,17.44382,78.38741,bus,Madhapur
madhapur hitech theatre,17.44467,78.3864,bus,Madhapur
madhapur image hospital / nift,17.44619,78.38542,bus,Madhapur
madhapur petrol bunk,17.44087,78.39151,bus,Madhapur
madhapur police station,17.43946,78.39589,bus,Madhapur
madhapur police station,17.43887,78.3975,bus,Madhapur
madhapur(van pickup),17.44359,78.38745,bus,Madhapur
madhipatnam nanala nagar,17.39594,78.42868,bus,Banjara Hills
madhuban colony,17.30133,78.43822,bus,Old City
madhuban colony,17.30138,78.43806,bus,Old City
madhurapuri colony bus stop,17.31358,78.53308,bus,LB Nagar
madhusudhan bhawan,17.46979,78.57238,bus,Uppal
madina,17.36846,78.47378,bus,Old City
madinaguda,17.49528,78.3392,bus,Miyapur
madinaguda,17.49545,78.33738,bus,Miyapur
madinaguda,17.4951,78.34306,bus,Miyapur
madinaguda,17.49479,78.34469,bus,Miyapur
madinaguda,17.49504,78.34571,bus,Miyapur
madinaguda bus stop,17.49497,78.3406,bus,Miyapur
madinaguda bus stop,17.49538,78.34074,bus,Miyapur
madinaguda pickup van/bus,17.49512,78.34058,bus,Miyapur
mahalingapuram bus stand,17.46884,78.08646,bus,Financial District
maharaja ranjeet,17.35586,78.43409,bus,Old City
maharaja ranjeet,17.35573,78.43412,bus,Old City
maharashtra bank,17.49217,78.3974,bus,Kukatpally
mahatma gandhi bus station,17.37765,78.4849,bus,Old City
mahatma gandhi bus station (mgbs),17.37879,78.48438,bus,Old City
mahatma gandhi bus station (mgbs),17.37876,78.48433,bus,Old City
mahatma gandhi bus stop,17.40174,78.45155,bus,Banjara Hills
mahatma gandhi colony bus stop,17.40177,78.45154,bus,Banjara Hills
mahaveer hospital,17.40272,78.45795,bus,Banjara Hills
mahaveer hospital,17.40298,78.45831,bus,Banjara Hills
maheshwaram bus depot,17.13503,78.41517,bus,Old City
maheshwaram bus stop,17.13415,78.43314,bus,Old City
mailardev pally / durga nagar,17.31463,78.44486,bus,Old City
mailardev pally / durga nagar,17.3143,78.44463,bus,Old City
maisammaguda,17.5572,78.45006,bus,Kukatpally
maisammaguda,17.5572,78.45023,bus,Kukatpally
maisammaguda bus stop,17.56224,78.45363,bus,Kukatpally
majeedpur / medchal x road,17.62764,78.56934,bus,Secunderabad
majeedpur / medchal x road,17.62649,78.56996,bus,Secunderabad
majeedpur x road,17.28757,78.69358,bus,LB Nagar
majeedpur x road,17.28772,78.69369,bus,LB Nagar
maktha,17.40538,78.66222,bus,Uppal
maktha,17.4055,78.66224,bus,Uppal
malakpet,17.37553,78.49696,bus,Old City
malakpet,17.3743,78.49976,bus,Old City
malakpet,17.37731,78.49209,bus,Old City
malakpet,17.3738,78.50121,bus,Old City
malakpet,17.37297,78.50549,bus,Old City
malakpet,17.37004,78.51435,bus,Old City
malakpet,17.37083,78.51258,bus,Old City
malakpet chermas,17.37341,78.50403,bus,Old City
malakpet chermas,17.37291,78.50547,bus,Old City
malakpet government hospital,17.37208,78.49949,bus,Old City
malakpet metro station,17.37738,78.49396,bus,Old City
malakpet sohail hotel,17.37281,78.49944,bus,Old City
malakpet super bazar,17.37237,78.50938,bus,Old City
malakpet super bazar,17.37201,78.50946,bus,Old City
malaysian township,17.48025,78.38965,bus,Kukatpally
malaysian township,17.48052,78.38989,bus,Kukatpally
malkajgiri,17.44985,78.53568,bus,Secunderabad
malkajgiri,17.46191,78.53653,bus,Secunderabad
malkajgiri bus stop,17.44974,78.53653,bus,Secunderabad
malkajgiri police station,17.45021,78.53929,bus,Secunderabad
malkajgiri police station,17.45042,78.53951,bus,Secunderabad
malkaram bus stop,17.53224,78.58289,bus,Secunderabad
mallampet x road,17.5555,78.36252,bus,Miyapur
mallapur,17.44481,78.56735,bus,Uppal
mallapur,17.44568,78.56751,bus,Uppal
mallapur,17.44719,78.57173,bus,Uppal
malle gudem bus stop,17.53464,78.56873,bus,Secunderabad
mallepally,17.38886,78.45549,bus,Banjara Hills
mallepally,17.3896,78.45524,bus,Banjara Hills
mallepally chowk,17.38918,78.45461,bus,Banjara Hills
mallepally chowk,17.38924,78.45491,bus,Banjara Hills
mallikarjuna nagar,17.44905,78.52741,bus,Secunderabad
mallikarjuna nagar,17.44928,78.52739,bus,Secunderabad
mallikarjuna nagar colony,17.47643,78.48121,bus,Secunderabad
mallikarjuna nagar colony,17.47614,78.48233,bus,Secunderabad
malyala bus stop,17.57598,78.75259,bus,Uppal
mamatha nagar colony,17.3802,78.55827,bus,Uppal
mamatha nagar colony,17.3804,78.55795,bus,Uppal
mamidi pally,17.26348,78.4758,bus,Old City
mamidi pally,17.26303,78.476,bus,Old City
mamidipally,17.24968,78.47432,bus,Old City
mamidipally,17.24969,78.47477,bus,Old City
mamidipally bus stop,17.72042,78.60821,bus,Secunderabad
manchrevula x road,17.38529,78.35542,bus,Financial District
manchrevula x road,17.38549,78.35547,bus,Financial District
manda mallamma,17.3397,78.52426,bus,LB Nagar
manda mallamma,17.33968,78.52359,bus,LB Nagar
manda mallamma bus stop,17.33969,78.52425,bus,LB Nagar
mandal office,17.50899,78.30065,bus,Miyapur
mandal office,17.5088,78.30043,bus,Miyapur
mangalpally x road,17.2148,78.60509,bus,LB Nagar
mangalpally x road,17.215,78.6053,bus,LB Nagar
mangapuram / n.r.m. degree college,17.45556,78.56584,bus,Uppal
mangapuram / n.r.m. degree college,17.45564,78.56593,bus,Uppal
manikeshvari nagar,17.42057,78.52477,bus,Secunderabad
manikeshvari nagar,17.42072,78.52464,bus,Secunderabad
manikonda bus stop,17.39999,78.38357,bus,Jubilee Hills
manikonda bus stop,17.40257,78.37716,bus,Jubilee Hills
manju theatre,17.44083,78.49313,bus,Secunderabad
mankhal bus stop,17.20076,78.46897,bus,Old City
manneguda x road,17.25525,78.58565,bus,LB Nagar
manneguda x road,17.2552,78.5859,bus,LB Nagar
manneguda x road,17.20737,78.72084,bus,LB Nagar
mansoorabad,17.35431,78.56324,bus,LB Nagar
mansoorabad 1,17.35261,78.5623,bus,LB Nagar
mansoorabad 1,17.35271,78.56154,bus,LB Nagar
manyaguda,17.22781,78.7155,bus,LB Nagar
manyaguda,17.22775,78.71576,bus,LB Nagar
maqta bus stop,17.42106,78.46255,bus,Banjara Hills
markendya bus stop,17.49967,78.42982,bus,Kukatpally
market bus stop,17.38432,78.43521,bus,Banjara Hills
market bus stop,17.47008,78.43727,bus,Kukatpally
marrichettu junction bus stop,17.40615,78.37624,bus,Jubilee Hills
maruthi bus stop,17.34155,78.48233,bus,Old City
maruthi nagar,17.47531,78.55566,bus,Secunderabad
maruthi nagar,17.47542,78.55579,bus,Secunderabad
maruthi nagar main road bus stop,17.41656,78.58814,bus,Uppal
maruti nagar,17.49088,78.51268,bus,Secunderabad
maruti nagar bus stop,17.49203,78.50497,bus,Secunderabad
maruti nagar bus stop,17.4916,78.50852,bus,Secunderabad
maryala stage 2,17.56609,78.80639,bus,Uppal
masab tank,17.40411,78.45238,bus,Banjara Hills
masab tank,17.40444,78.45176,bus,Banjara Hills
masab tank,17.40344,78.45614,bus,Banjara Hills
masab tank bus stop,17.40432,78.45177,bus,Banjara Hills
masab tank jntu,17.40338,78.45682,bus,Banjara Hills
masab tank nmdc,17.39874,78.44921,bus,Banjara Hills
masab tank nmdc,17.39898,78.44949,bus,Banjara Hills
masab tank nmdc bus stop,17.39893,78.44963,bus,Banjara Hills
masaipet bus station,17.90675,78.46462,bus,Miyapur
maseedbanda bus stop,17.46562,78.3418,bus,Kondapur
masid banda bus stop,17.46558,78.34178,bus,Kondapur
masjid banda,17.46024,78.33714,bus,Gachibowli
masjid banda,17.46026,78.33714,bus,Gachibowli
masjid banda,17.45944,78.33795,bus,Gachibowli
masjid lalaguda,17.4384,78.53217,bus,Secunderabad
masjid lalaguda,17.43864,78.53199,bus,Secunderabad
mazher road,17.50452,78.58573,bus,Uppal
mb darga bus stop,17.52699,78.54208,bus,Secunderabad
mceme,17.48494,78.51162,bus,Secunderabad
medchal,17.63026,78.485,bus,Kukatpally
medchal,17.63397,78.48515,bus,Kukatpally
medchal,17.63387,78.48494,bus,Kukatpally
medchal ambedkar chowrasta,17.63032,78.48529,bus,Kukatpally
medchal ambedkar chowrasta,17.6302,78.485,bus,Kukatpally
medchal bus depot,17.63373,78.48706,bus,Kukatpally
medchal bus stop,17.63021,78.48508,bus,Kukatpally
medchal bus terminal,17.63384,78.48555,bus,Kukatpally
medchal crossroads,17.62812,78.56924,bus,Secunderabad
medchal railway station,17.63648,78.47548,bus,Kukatpally
medchal railway station,17.63634,78.47592,bus,Kukatpally
medchal- opp bus depo off no-04066312192,17.63412,78.48514,bus,Kukatpally
medipally,17.4099,78.60326,bus,Uppal
medipally,17.41005,78.60308,bus,Uppal
medipally bus stop,17.40939,78.60256,bus,Uppal
meerpet bus stop,17.32285,78.52791,bus,LB Nagar
meerpet swimming pool,17.31948,78.52983,bus,LB Nagar
meerpet swimming pool,17.31956,78.52966,bus,LB Nagar
meerpet x road,17.323,78.52766,bus,LB Nagar
meerpet x road,17.32308,78.5279,bus,LB Nagar
mehadipatanam,17.39794,78.44333,bus,Banjara Hills
mehadipatnam,17.39845,78.44411,bus,Banjara Hills
mehandipatnam(metro piller no 52),17.39368,78.43101,bus,Banjara Hills
mehdipatnam,17.3965,78.44278,bus,Banjara Hills
mehdipatnam,17.38939,78.43035,bus,Banjara Hills
mehdipatnam,17.39031,78.43053,bus,Banjara Hills
mehdipatnam,17.39159,78.4309,bus,Banjara Hills
mehdipatnam,17.39219,78.43104,bus,Banjara Hills
mehdipatnam,17.39468,78.43797,bus,Banjara Hills
mehdipatnam,17.39504,78.43595,bus,Banjara Hills
mehdipatnam,17.39472,78.44049,bus,Banjara Hills
mehdipatnam,17.39517,78.43996,bus,Banjara Hills
mehdipatnam,17.39491,78.43101,bus,Banjara Hills
mehdipatnam,17.39574,78.43172,bus,Banjara Hills
mehdipatnam 2,17.39269,78.43121,bus,Banjara Hills
mehdipatnam bus depot,17.3922,78.44097,bus,Banjara Hills
mehdipatnam bus stop,17.39459,78.43912,bus,Banjara Hills
mehdipatnam road bus stop,17.39487,78.43895,bus,Banjara Hills
mehdipatnam1,17.39517,78.43416,bus,Banjara Hills
mehdipuram bus stop,17.31683,78.46655,bus,Old City
mehidipatnam (pickup van/bus),17.39632,78.42494,bus,Banjara Hills
mehipattinam-p74,17.38569,78.42959,bus,Banjara Hills
mehndipatnam,17.38814,78.42992,bus,Banjara Hills
mesco institute bus stop,17.37191,78.4515,bus,Old City
metro,17.49634,78.37374,bus,Miyapur
metro bus stop,17.47936,78.41845,bus,Kukatpally
mettuguda,17.43668,78.51807,bus,Secunderabad
mettuguda,17.43536,78.51958,bus,Secunderabad
mettuguda,17.43615,78.51894,bus,Secunderabad
mettuguda,17.43403,78.52095,bus,Secunderabad
mettuguda,17.4342,78.52128,bus,Secunderabad
mettuguda,17.36723,78.5795,bus,LB Nagar
mettuguda,17.36761,78.57881,bus,LB Nagar
mettuguda bus stop,17.43656,78.51933,bus,Secunderabad
mettuguda bus stop,17.43447,78.52101,bus,Secunderabad
mgbs bus stand,17.37872,78.48428,bus,Old City
mgbs old bus stand,17.3781,78.48166,bus,Old City
midhani bus depot,17.33996,78.5034,bus,Old City
midhani bus depot 2,17.34005,78.50363,bus,Old City
midhani bus depot 2,17.33987,78.50521,bus,Old City
midhani bus stop,17.33357,78.50895,bus,Old City
midhani company,17.33359,78.50901,bus,Old City
midhani township,17.32494,78.51429,bus,LB Nagar
midhani township,17.32493,78.51442,bus,LB Nagar
mig bus stop,17.48769,78.39127,bus,Kukatpally
military dairy farm,17.48966,78.48148,bus,Secunderabad
millan talkies,17.39229,78.44737,bus,Banjara Hills
millan talkies,17.39216,78.44728,bus,Banjara Hills
mind space bus stop,17.44182,78.37702,bus,HITEC City
mind space junction bus stop,17.4392,78.37724,bus,HITEC City
minerva / swapnalok complex,17.44125,78.49239,bus,Secunderabad
minerva / swapnalok complex,17.44111,78.49229,bus,Secunderabad
mini tankbund,17.40989,78.4764,bus,Banjara Hills
mini tankbund,17.41007,78.47594,bus,Banjara Hills
mir alam mandi,17.3646,78.48063,bus,Old City
mir alam mandi bus stop,17.36283,78.48024,bus,Old City
mir alam tank filter beds,17.34046,78.4507,bus,Old City
mir alam tank filter beds,17.341,78.45036,bus,Old City
mirzal guda,17.4556,78.52974,bus,Secunderabad
mirzalguda,17.44205,78.53181,bus,Secunderabad
mirzalguda,17.44231,78.53252,bus,Secunderabad
mithilanagar bus stop,17.32838,78.51924,bus,LB Nagar
miyapur,17.49291,78.35225,bus,Miyapur
miyapur,17.49639,78.37221,bus,Miyapur
miyapur,17.49645,78.36718,bus,Miyapur
miyapur,17.50576,78.36231,bus,Miyapur
miyapur,17.49662,78.36489,bus,Miyapur
miyapur,17.49613,78.35943,bus,Miyapur
miyapur,17.49608,78.35805,bus,Miyapur
miyapur,17.49569,78.35792,bus,Miyapur
miyapur,17.49548,78.35693,bus,Miyapur
